ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
31044712,14562620197,2019,145626,7,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,657621,Y,,,,,,N,84,010,480697704,84,U,,,N,0,,0,,,N,,657621,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
31044768,14562620198,2019,145626,8,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,113199,N,,,,,,N,84,367,480697704,84,,,,N,0,,0,,,N,,113199,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31044849,14562620199,2019,145626,9,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,17607,N,,,,,,N,84,365,480697704,84,,,,N,0,,0,,,N,,17607,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30923957,15034020191,2019,150340,1,93.778,MEDICAL ASSISTANCE PROGRAM,329085,N,,,,,,N,93,778,381714601,93,,,,N,0,,0,,MEDICAID CLUSTER,N,,329085,329085,,MEDICAL ASSISTANCE PROGRAM
30923969,150340201910,2019,150340,10,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,871793,N,,,,,,N,84,010,381714601,84,,,,N,0,,0,,,N,,871793,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
30923970,150340201911,2019,150340,11,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,172786,N,,,,,,N,84,365,381714601,84,,,,N,0,,97869,,,Y,,172786,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30923972,150340201912,2019,150340,12,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,1903145,N,,,,,,N,84,048,381714601,84,,,,N,0,,1155714,,,Y,,1903145,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30923974,150340201913,2019,150340,13,84.323,SPECIAL EDUCATION - STATE PERSONNEL DEVELOPMENT,1292810,N,,,,,,N,84,323,381714601,84,,,,N,0,,0,,,N,,1292810,0,,SPECIAL EDUCATION - STATE PERSONNEL DEVELOPMENT
30923977,150340201914,2019,150340,14,84.326,SPECIAL EDUCATION_TECHNICAL ASSISTANCE AND DISSEMINATION TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,421592,N,,,,,,N,84,326,381714601,84,,,,N,0,,0,M,,N,,792033,0,,SPECIAL EDUCATION_TECHNICAL ASSISTANCE AND DISSEMINATION TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES
30923978,150340201915,2019,150340,15,84.412,RACE TO THE TOP Ð EARLY LEARNING CHALLENGE,3996,N,,,,,,N,84,412,381714601,84,,,,N,0,,0,,,N,,3996,0,,RACE TO THE TOP Ð EARLY LEARNING CHALLENGE
30923980,150340201916,2019,150340,16,84.184,SAFE AND DRUG-FREE SCHOOLS AND COMMUNITIES_NATIONAL PROGRAMS,360344,N,,,,,,N,84,184,381714601,84,,,,N,0,,0,F,,N,,360344,0,,SAFE AND DRUG-FREE SCHOOLS AND COMMUNITIES_NATIONAL PROGRAMS
30923959,15034020193,2019,150340,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,275784,N,,,,,,N,10,555,381714601,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,307216,472249,,NATIONAL SCHOOL LUNCH PROGRAM
30923985,150340201917,2019,150340,17,84.326,SPECIAL EDUCATION_TECHNICAL ASSISTANCE AND DISSEMINATION TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES,370441,N,,,,,,N,84,326,381714601,84,,,,N,0,,0,S,,N,,792033,0,,SPECIAL EDUCATION_TECHNICAL ASSISTANCE AND DISSEMINATION TO IMPROVE SERVICES AND RESULTS FOR CHILDREN WITH DISABILITIES
30923988,150340201918,2019,150340,18,84.380,SPECIAL EDUCATION -- OLYMPIC EDUCATION PROGRAMS,3384,N,,,,,,N,84,380,381714601,84,,,,N,0,,0,W,,N,,3384,0,,SPECIAL EDUCATION -- OLYMPIC EDUCATION PROGRAMS
30923958,15034020192,2019,150340,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,31432,N,,,,,,N,10,555,381714601,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,307216,472249,,NATIONAL SCHOOL LUNCH PROGRAM
30923960,15034020194,2019,150340,4,10.553,SCHOOL BREAKFAST PROGRAM,165033,N,,,,,,N,10,553,381714601,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,165033,472249,,SCHOOL BREAKFAST PROGRAM
30923961,15034020195,2019,150340,5,84.027,SPECIAL EDUCATION_GRANTS TO STATES,33255925,Y,,,,,,N,84,027,381714601,84,U,,,N,0,,28543380,,SPECIAL EDUCATION CLUSTER (IDEA),Y,,33255925,34319319,,SPECIAL EDUCATION_GRANTS TO STATES
30923963,15034020196,2019,150340,6,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,1063394,Y,,,,,,N,84,173,381714601,84,U,,,N,0,,1060035,,SPECIAL EDUCATION CLUSTER (IDEA),Y,,1063394,34319319,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30923965,15034020197,2019,150340,7,93.596,CHILD CARE MANDATORY AND MATCHING FUNDS OF THE CHILD CARE AND DEVELOPMENT FUND,103527,N,,,,,,N,93,596,381714601,93,,,,N,0,,0,,CCDF CLUSTER,N,,103527,103527,,CHILD CARE MANDATORY AND MATCHING FUNDS OF THE CHILD CARE AND DEVELOPMENT FUND
30923966,15034020198,2019,150340,8,84.196,EDUCATION FOR HOMELESS CHILDREN AND YOUTH,92017,N,,,,,,N,84,196,381714601,84,,,,N,0,,0,,,N,,92017,0,,EDUCATION FOR HOMELESS CHILDREN AND YOUTH
30923968,15034020199,2019,150340,9,84.181,SPECIAL EDUCATION-GRANTS FOR INFANTS AND FAMILIES,577109,N,,,,,,N,84,181,381714601,84,,,,N,0,,0,,,N,,577109,0,,SPECIAL EDUCATION-GRANTS FOR INFANTS AND FAMILIES
31009917,16083120191,2019,160831,1,84.027,SPECIAL EDUCATION_GRANTS TO STATES,746182,N,,,,,,N,84,027,146001856,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,746182,770172,,SPECIAL EDUCATION_GRANTS TO STATES
31009942,16083120192,2019,160831,2,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,23990,N,,,,,,N,84,173,146001856,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,23990,770172,,SPECIAL EDUCATION_PRESCHOOL GRANTS
31009944,16083120193,2019,160831,3,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,442032,N,,,,,,N,84,010,146001856,84,,,,N,0,,0,,,N,,442032,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
31009972,16083120194,2019,160831,4,84.358,RURAL EDUCATION,23536,N,,,,,,N,84,358,146001856,84,,,,N,0,,0,,,N,,23536,0,,RURAL EDUCATION
31009999,16083120195,2019,160831,5,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,105110,N,,,,,,N,84,367,146001856,84,,,,N,0,,0,,,N,,105110,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31010012,16083120196,2019,160831,6,10.555,NATIONAL SCHOOL LUNCH PROGRAM,94504,Y,,,,,,N,10,555,146001856,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,537688,642108,,NATIONAL SCHOOL LUNCH PROGRAM
31010016,16083120197,2019,160831,7,10.553,SCHOOL BREAKFAST PROGRAM,104420,Y,,,,,,N,10,553,146001856,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,104420,642108,,SCHOOL BREAKFAST PROGRAM
31010019,16083120198,2019,160831,8,10.555,NATIONAL SCHOOL LUNCH PROGRAM,443184,Y,,,,,,N,10,555,146001856,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,537688,642108,,NATIONAL SCHOOL LUNCH PROGRAM
33196990,16164920191,2019,161649,1,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,301952,N,,,,,,Y,14,228,566000228,14,,,,N,0,,0,B-18-MC-37-0019,,N,,324869,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII
33196999,161649201910,2019,161649,10,20.205,HIGHWAY PLANNING AND CONSTRUCTION,25274,N,,,,,,N,20,205,566000228,20,,,,N,0,,0,104(F) FUNDS,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,85537,85537,,HIGHWAY PLANNING AND CONSTRUCTION
33197000,161649201911,2019,161649,11,20.205,HIGHWAY PLANNING AND CONSTRUCTION,30736,N,,,,,,N,20,205,566000228,20,,,,N,0,,0,5303 FUNDS,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,85537,85537,,HIGHWAY PLANNING AND CONSTRUCTION
33197001,161649201912,2019,161649,12,66.458,CAPITALIZATION GRANTS FOR CLEAN WATER STATE REVOLVING FUNDS,3198402,Y,,,,,,N,66,458,566000228,66,U,,,N,1,,0,PHASE 4 SEWER COLLECTION REHABILITATION PROJECT,CLEAN WATER STATE REVOLVING FUND CLUSTER,N,,3198402,3198402,,CAPITALIZATION GRANTS FOR CLEAN WATER STATE REVOLVING FUNDS
33197002,161649201913,2019,161649,13,97.036,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS),1328978,N,,,,,,N,97,036,566000228,97,,,,N,0,,0,HURICANE FLORENCE,,N,,1328978,0,,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS)
33196991,16164920192,2019,161649,2,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,22917,N,,,,,,Y,14,228,566000228,14,,,,N,0,,0,B-17-MC-37-0019,,N,,324869,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII
33196992,16164920193,2019,161649,3,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,20284,N,,,,,,Y,14,239,566000228,14,,,,N,0,,0,M-18-C-37-0209,,N,,20284,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
33196993,16164920194,2019,161649,4,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,23460,N,,,,,,N,16,738,566000228,16,,,,N,0,,0,FY18-FY19,,N,,65914,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
33196997,16164920198,2019,161649,8,20.205,HIGHWAY PLANNING AND CONSTRUCTION,16231,N,,,,,,N,20,205,566000228,20,,,,N,0,,0,UNION STATION ROOF,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,85537,85537,,HIGHWAY PLANNING AND CONSTRUCTION
33196994,16164920195,2019,161649,5,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,42454,N,,,,,,N,16,738,566000228,16,,,,N,0,,0,FY17-FY18,,N,,65914,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
33196995,16164920196,2019,161649,6,16.922,EQUITABLE SHARING PROGRAM,2975,N,,,,,,N,16,922,566000228,16,,,,N,0,,0,FEDERAL DRUG FORFEITURE PROGRAM,,N,,2975,0,,EQUITABLE SHARING PROGRAM
33196996,16164920197,2019,161649,7,20.933,NATIONAL INFRASTRUCTURE INVESTMENTS,378000,N,,,,,,Y,20,933,566000228,20,,,,N,0,,0,7244-2017-1,,N,,378000,0,,NATIONAL INFRASTRUCTURE INVESTMENTS
33196998,16164920199,2019,161649,9,20.205,HIGHWAY PLANNING AND CONSTRUCTION,13296,N,,,,,,N,20,205,566000228,20,,,,N,0,,0,104(F) FUNDS,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,85537,85537,,HIGHWAY PLANNING AND CONSTRUCTION
31478644,17006120191,2019,170061,1,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,485510,N,,,,,,N,84,010,231669490,84,,,,N,0,,0,,,N,,485510,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
31478653,170061201910,2019,170061,10,10.555,NATIONAL SCHOOL LUNCH PROGRAM,56877,Y,,,,,,N,10,555,231669490,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,361281,423930,,NATIONAL SCHOOL LUNCH PROGRAM
31478645,17006120192,2019,170061,2,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,79506,N,,,,,,N,84,367,231669490,84,,,,N,0,,0,,,N,,79506,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31478646,17006120193,2019,170061,3,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,27861,N,,,,,,N,84,424,231669490,84,,,,N,0,,0,,,N,,27861,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
31478647,17006120194,2019,170061,4,84.027,SPECIAL EDUCATION_GRANTS TO STATES,250339,N,,,,,,N,84,027,231669490,84,,,,N,0,,0,,,N,,260339,0,,SPECIAL EDUCATION_GRANTS TO STATES
31478648,17006120195,2019,170061,5,84.027,SPECIAL EDUCATION_GRANTS TO STATES,10000,N,,,,,,N,84,027,231669490,84,,,,N,0,,0,,,N,,260339,0,,SPECIAL EDUCATION_GRANTS TO STATES
31478649,17006120196,2019,170061,6,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,5040,N,,,,,,N,84,173,231669490,84,,,,N,0,,0,,,N,,5040,0,,SPECIAL EDUCATION_PRESCHOOL GRANTS
31478650,17006120197,2019,170061,7,93.778,MEDICAL ASSISTANCE PROGRAM,198158,N,,,,,,N,93,778,231669490,93,,,,N,0,,0,,,N,,198158,0,,MEDICAL ASSISTANCE PROGRAM
31478651,17006120198,2019,170061,8,10.553,SCHOOL BREAKFAST PROGRAM,62649,Y,,,,,,N,10,553,231669490,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,62649,423930,,SCHOOL BREAKFAST PROGRAM
31478652,17006120199,2019,170061,9,10.555,NATIONAL SCHOOL LUNCH PROGRAM,304404,Y,,,,,,N,10,555,231669490,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,361281,423930,,NATIONAL SCHOOL LUNCH PROGRAM
30737977,17139720191,2019,171397,1,10.553,SCHOOL BREAKFAST PROGRAM,489895,Y,,,,,,N,10,553,626000662,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,489895,1767538,,SCHOOL BREAKFAST PROGRAM
30738341,171397201910,2019,171397,10,84.027,SPECIAL EDUCATION_GRANTS TO STATES,786518,N,,,,,,N,84,027,626000662,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,786518,810998,,SPECIAL EDUCATION_GRANTS TO STATES
30738630,171397201911,2019,171397,11,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,24480,N,,,,,,N,84,173,626000662,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,24480,810998,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30740708,171397201912,2019,171397,12,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,84947,N,,,,,,N,84,048,626000662,84,,,,N,0,,0,,,N,,84947,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30740828,171397201913,2019,171397,13,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,56599,N,,,,,,N,84,424,626000662,84,,,,N,0,,0,,,N,,56599,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
30740831,171397201914,2019,171397,14,84.334,GAINING EARLY AWARENESS AND READINESS FOR UNDERGRADUATE PROGRAMS,167809,N,,,,,,N,84,334,626000662,84,,,,N,0,,0,,,N,,167809,0,,GAINING EARLY AWARENESS AND READINESS FOR UNDERGRADUATE PROGRAMS
30740881,171397201915,2019,171397,15,84.358,RURAL EDUCATION,50116,N,,,,,,N,84,358,626000662,84,,,,N,0,,0,,,N,,50116,0,,RURAL EDUCATION
30740885,171397201916,2019,171397,16,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,639,N,,,,,,N,84,365,626000662,84,,,,N,0,,0,,,N,,639,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30740888,171397201917,2019,171397,17,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,107674,N,,,,,,N,84,367,626000662,84,,,,N,0,,0,,,N,,107674,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30740910,171397201918,2019,171397,18,93.575,CHILD CARE AND DEVELOPMENT BLOCK GRANT,52443,N,,,,,,N,93,575,626000662,93,,,,N,0,,0,,CCDF CLUSTER,N,,52443,52443,,CHILD CARE AND DEVELOPMENT BLOCK GRANT
30740923,171397201919,2019,171397,19,97.042,EMERGENCY MANAGEMENT PERFORMANCE GRANTS,30000,N,,,,,,N,97,042,626000662,97,,,,N,0,,0,,,N,,30000,0,,EMERGENCY MANAGEMENT PERFORMANCE GRANTS
30737981,17139720192,2019,171397,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,1068604,Y,,,,,,N,10,555,626000662,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1239000,1767538,,NATIONAL SCHOOL LUNCH PROGRAM
30738003,17139720193,2019,171397,3,10.559,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN,38643,Y,,,,,,N,10,559,626000662,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,38643,1767538,,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN
30738008,17139720194,2019,171397,4,10.555,NATIONAL SCHOOL LUNCH PROGRAM,170396,Y,,,,,,N,10,555,626000662,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1239000,1767538,,NATIONAL SCHOOL LUNCH PROGRAM
30738053,17139720195,2019,171397,5,10.664,COOPERATIVE FORESTRY ASSISTANCE,3000,N,,,,,,N,10,664,626000662,10,,,,N,0,,0,,,N,,3000,0,,COOPERATIVE FORESTRY ASSISTANCE
30738077,17139720196,2019,171397,6,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,278374,N,,,,,,N,14,228,626000662,14,,,,N,0,,0,,,N,,278374,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII
30738082,17139720197,2019,171397,7,16.540,JUVENILE JUSTICE AND DELINQUENCY PREVENTION_ALLOCATION TO STATES,14000,N,,,,,,N,16,540,626000662,16,,,,N,0,,0,,,N,,14000,0,,JUVENILE JUSTICE AND DELINQUENCY PREVENTION_ALLOCATION TO STATES
30738085,17139720198,2019,171397,8,84.002,ADULT EDUCATION - BASIC GRANTS TO STATES,803535,N,,,,,,N,84,002,626000662,84,,,,N,0,,0,,,N,,803535,0,,ADULT EDUCATION - BASIC GRANTS TO STATES
30738332,17139720199,2019,171397,9,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,802222,Y,,,,,,N,84,010,626000662,84,U,,,N,0,,0,,,N,,802222,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
32207890,18312720191,2019,183127,1,14.182,SECTION 202 LOAN,721967,Y,,,,,,Y,14,182,581395913,14,U,,,Y,0,672183,0,,,N,,721967,0,,SECTION 8 NEW CONSTRUCTION AND SUBSTANTIAL REHABILITATION
32207891,18312720192,2019,183127,2,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,333046,N,,,,,,Y,14,195,581395913,14,,,,N,0,,0,,SECTION 8 PROJECT-BASED CLUSTER,N,,333046,333046,,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM
30695829,18537320191,2019,185373,1,14.157,"SUPPORTIVE HOUSING FOR THE ELDERLY - BALANCE OF MORTGAGE LOAN AS OF JULY 1, 2018, UNDER SECTION 202 OF THE HOUSING ACT OF 1959",566859,Y,,,,,,Y,14,157,820353464,14,U,,,Y,0,457916,0,,,N,,566859,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
30695831,18537320192,2019,185373,2,14.191,MULTIFAMILY HOUSING SERVICE COORDINATOR,22651,N,,,,,,Y,14,191,820353464,14,,,,N,0,,0,,,N,,22651,0,,MULTIFAMILY HOUSING SERVICE COORDINATORS
30695834,18537320193,2019,185373,3,14.182,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,355698,N,,,,,,Y,14,182,820353464,14,,,,N,0,,0,,,N,,355698,0,,SECTION 8 NEW CONSTRUCTION AND SUBSTANTIAL REHABILITATION
31079567,18670320191,2019,186703,1,93.778,MEDICAL ASSISTANCE PROGRAM,1419,N,,,,,,N,93,778,216000052,93,,,,N,0,,0,,MEDICAID CLUSTER,N,,1419,1419,,MEDICAL ASSISTANCE PROGRAM
31079576,186703201910,2019,186703,10,10.555,NATIONAL SCHOOL LUNCH PROGRAM,8944,Y,,,,,,N,10,555,216000052,10,U,,,N,0,,0,,,N,,504758,0,,NATIONAL SCHOOL LUNCH PROGRAM
31079568,18670320192,2019,186703,2,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,496386,N,,,,,,N,84,010,216000052,84,,,,N,0,,0,,,N,,496386,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
31079569,18670320193,2019,186703,3,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,43209,N,,,,,,N,84,367,216000052,84,,,,N,0,,0,,,N,,43209,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31079570,18670320194,2019,186703,4,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,152282,N,,,,,,N,84,048,216000052,84,,,,N,0,,0,,,N,,205699,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
31079571,18670320195,2019,186703,5,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,53417,N,,,,,,N,84,048,216000052,84,,,,N,0,,0,,,N,,205699,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
31079572,18670320196,2019,186703,6,84.027,SPECIAL EDUCATION_GRANTS TO STATES,267283,N,,,,,,N,84,027,216000052,84,,,,N,0,,0,,,N,,267283,0,,SPECIAL EDUCATION_GRANTS TO STATES
31079573,18670320197,2019,186703,7,10.555,NATIONAL SCHOOL LUNCH PROGRAM,67185,Y,,,,,,N,10,555,216000052,10,U,,,N,0,,0,,,N,,504758,0,,NATIONAL SCHOOL LUNCH PROGRAM
31079574,18670320198,2019,186703,8,10.553,SCHOOL BREAKFAST PROGRAM,142763,Y,,,,,,N,10,553,216000052,10,U,,,N,0,,0,,,N,,142763,0,,SCHOOL BREAKFAST PROGRAM
31079575,18670320199,2019,186703,9,10.555,NATIONAL SCHOOL LUNCH PROGRAM,428629,Y,,,,,,N,10,555,216000052,10,U,,,N,0,,0,,,N,,504758,0,,NATIONAL SCHOOL LUNCH PROGRAM
32292777,18713520191,2019,187135,1,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,798299,Y,,,,,,N,14,228,240862780,14,U,,,N,0,,0,,,N,,798299,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII
32292780,18713520192,2019,187135,2,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,51113,N,,,,,,N,14,239,240862780,14,,,,N,0,,0,,,N,,51113,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
32292790,18713520193,2019,187135,3,81.042,WEATHERIZATION ASSISTANCE FOR LOW-INCOME PERSONS,147904,N,,,,,,N,81,042,240862780,81,,,,N,0,,0,,,N,,147904,0,,WEATHERIZATION ASSISTANCE FOR LOW-INCOME PERSONS
32292807,18713520194,2019,187135,4,93.568,LOW-INCOME HOME ENERGY ASSISTANCE,347836,N,,,,,,N,93,568,240862780,93,,,,N,0,,0,,,N,,347836,0,,LOW-INCOME HOME ENERGY ASSISTANCE
30818594,20640520191,2019,206405,1,16.830,GIRLS IN THE JUVENILE JUSTICE SYSTEM,256487,N,,,,,,N,16,830,592414492,16,,,,N,0,,0,,,N,,256487,0,,GIRLS IN THE JUVENILE JUSTICE SYSTEM
30818595,20640520192,2019,206405,2,10.553,SCHOOL BREAKFAST PROGRAM,496208,Y,,,,,,N,10,553,592414492,10,U,,,N,0,,0,10.555,CHILD NUTRITION CLUSTER,N,,496208,496208,,SCHOOL BREAKFAST PROGRAM
30818598,20640520193,2019,206405,3,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,31450,N,,,,,,N,84,010,592414492,84,,,,N,0,,0,,,N,,78026,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
30818599,20640520194,2019,206405,4,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,46576,N,,,,,,N,84,010,592414492,84,,,,N,0,,0,,,N,,78026,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
30818601,20640520195,2019,206405,5,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,4166,N,,,,,,N,14,218,592414492,14,,,,N,0,,0,,,N,,4166,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
31052416,22310820191,2019,223108,1,14.157,PROJECT RENTAL ASSISTANCE CONTRACT,251395,Y,,,,,,Y,14,157,510418090,14,U,,,N,0,,0,,,N,,4212495,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
31052433,22310820192,2019,223108,2,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,3961100,Y,,,,,,Y,14,157,510418090,14,U,,,Y,0,3961100,0,,,N,,4212495,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
31608270,22796320191,2019,227963,1,14.181,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES,70958,Y,,,,,,Y,14,181,113799182,14,U,,,N,0,,0,,,N,,1950058,0,,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES
31608273,22796320192,2019,227963,2,14.181,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES,1879100,Y,,,,,,Y,14,181,113799182,14,U,,,Y,0,1879100,0,,,N,,1950058,0,,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES
31608274,22796320193,2019,227963,3,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,42023,N,,,,,,N,14,239,113799182,14,,,,Y,0,42023,0,,,N,,42023,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
30980481,23971520191,2019,239715,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,1741684,Y,,,,,,Y,14,157,731415388,14,U,,,N,0,,0,,,N,,1741684,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
